keyword,Occurrence,2023-02-15,2023-02-14,2023-02-13,2023-02-12,2023-02-11,2023-02-10,2023-02-09,slope
提币,1.3333333333333335,1.3333333333333335,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.18894009216589863
ETH,1.3333333333333335,1.3333333333333335,0.6451612903225806,1.3157894736842104,2.380952380952381,0.0,0.5952380952380952,4.819277108433735,-0.32293555219457226
游戏,1.3333333333333335,1.3333333333333335,0.6451612903225806,1.9736842105263157,0.0,0.0,0.0,0.0,0.2594288139704099
硬核,1.3333333333333335,1.3333333333333335,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.18894009216589863
a16z,1.3333333333333335,1.3333333333333335,0.6451612903225806,0.0,0.0,1.9607843137254901,1.1904761904761905,2.4096385542168677,-0.22429749202440402
加息,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
高于,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
捕捉,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
生态,1.3333333333333335,1.3333333333333335,0.6451612903225806,0.0,2.380952380952381,0.0,0.0,1.8072289156626504,-0.004691577369385346
150,1.3333333333333335,1.3333333333333335,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.28110599078341014
起落,1.3333333333333335,1.3333333333333335,1.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.23502304147465436
Aurora,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
Wombat,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
域名服务,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
SPACE,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
ID,1.3333333333333335,1.3333333333333335,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.14285714285714285
ETHDenver,1.3333333333333335,1.3333333333333335,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.14285714285714285
风险投资,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
Polygon,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.5952380952380952,1.8072289156626504,-0.09329153348086217
弥合,1.3333333333333335,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288
